Classification,year,artist,country
Drawing,2011,Mark Dion,United States
Film,2006,João Luis Sol de Carvalho,Mozambique
Film,2006,Djamila Sahraoui,(Algerian)
Drawing,2008,John Bock,Germany
Film,2002,Dalibor Matanic,Croatia
Film,2005,Yu Li,China
Film,2005,Hiner Saleem,Iraq
Drawing,1996,John Bock,Germany
Film,2004,Garin Nugroho,Indonesia
Video,2006,Hugo Grosso,Argentina
Film,2005,Sebastián Campos,Chile
Film,2004,Arsen Anton Ostojic,Croatia
Film,2004,Lúcia Murat,Brazil
Film,2005,Kambozia Partovi,Iran
Film,2005,Marcelo Gomes,Brazil
Film,2004,Danielle Arbid,Lebanon
Film,2004,Tawfik Abu Wael,Israel
Film,2004,Minh Nguyen-Vo,Vietnam
Film,2001,Mehdi Charef,(Algerian)
Film,2003,Pjer Žalica,Bosnia and Herzegovina
Film,2004,Maria João Ganga,(Angolan)
Film,2002,Assane Kouyaté,Mali
Film,2004,Mariano Galperin,Argentina
Film,2003,Alejandro Chomski,Argentina
Film,2003,Yinan Diao,China
Film,2004,Juan Pablo Rebella,Uruguay
Film,2004,Pablo Stoll,Uruguay
Film,2002,Jilani Saadi,Tunisia
Film,2002,Cláudio Assis,Brazil
Film,2001,Juan Carlos Cremata Malberti,Cuba
Film,2002,Adoor Gopalakrishnan,India
Film,2002,Rashid Masharawi,Israel
Film,2002,Manijeh Hekmat,Iran
Film,2001,Joel Lamangan,Philippines
Design,2011,"Markus ""Notch"" Persson",Sweden
Design,1972,Allan Alcorn,United States
Design,1979,Lyle Rains,United Kingdom
Design,1979,Lyle Rains,United States
Design,1979,"George ""Ed"" Logg",United Kingdom
Design,1979,"George ""Ed"" Logg",United States
Design,1981,Dave Theurer,United States
Design,1982,Howard Scott Warshaw,United States
Design,1972,Ralph Baer,United States
Drawing,1977,Irwin Kremen,United States
Sculpture,2013,Carol Bove,United States
Sculpture,2012,Carol Bove,United States
Drawing,1993,Marisa Merz,Italy
Architecture,2008,Cristobal Palma,United Kingdom
Architecture,2008,Cristobal Palma,Brazil
Architecture,2008,Lina Bo Bardi,United Kingdom
Architecture,2008,Lina Bo Bardi,Brazil
Drawing,2007,Nicolás Paris,Colombia
Design,1978,Tomohiro Nishikado,Japan
Photograph,1996,Lyle Ashton Harris,United States
Sculpture,2008,Walid Raad,Lebanon
Photograph,1985,Robert Heinecken,United States
Illustrated Book,1975,Richard Long,United Kingdom
Print,2012,Shirana Shahbazi,Germany
Video,2012,Ed Atkins,United Kingdom
Video,2013,Ed Atkins,United Kingdom
Video,2012,Ragnar Kjartansson,Iceland
Installation,2010,Hito Steyerl,Germany
Illustrated Book,2011,Alex Katz,United States
Architecture,2005,Antón Garcia-Abril,Spain
Architecture,2005,Javier Cuesta Rodríguez-Torices,Spain
Architecture,2005,Débora Mesa,Spain
Architecture,1976,Agustín Hernández Navarro,Mexico
Architecture,1976,Manuel González Rul,Mexico
Architecture,1991,Agustín Hernández Navarro,Mexico
Sculpture,2005,Robert Gober,United States
Print,1990,Christopher Williams,United States
Print,1992,Christopher Williams,United States
Print,1993,Christopher Williams,United States
Print,1996,Christopher Williams,United States
Print,1997,Christopher Williams,United States
Print,2000,Christopher Williams,United States
Print,2001,Christopher Williams,United States
Print,2005,Christopher Williams,United States
Print,2006,Christopher Williams,United States
Print,2007,Christopher Williams,United States
Print,2004,Christopher Williams,United States
Installation,2012,Walid Raad,Lebanon
Photograph,1973,J.D. 'Okhai Ojeikere,Central African Republic
Film,2004,Reha Erdem,Turkey
Print,1974,Emma Amos,United States
Print,1973,Benny Andrews,United States
Print,1974,Norman Lewis,United States
Print,1974,Vincent Smith,United States
Print,1973,John Wilson,United States
Film,2001,Francis Ford Coppola,United States
Photograph,1979,Birgit Jürgenssen,Austria
Photograph,2003,Lucas Samaras,United States
Print,2013,Julie Mehretu,United States
Multiple,2012,Robert Gober,United States
Illustrated Book,2012,Ranjani Shettar,India
Multiple,2013,Paul McCarthy,United States
Film,2010,Michelangelo Frammartino,Italy
Video,2009,Lucy Raven,United States
Video,2010,A.K. Burns,United States
Video,2010,A.L. Steiner,United States
Video,2009,Nancy Andrews,United States
Video,2010,Nancy Andrews,United States
Film,1987,Michael Sporn,United States
Film,1988,Michael Sporn,United States
Drawing,2012,Kerry James Marshall,United States
Print,2013,Walid Raad,Lebanon
Print,2013,Philippe Parreno,France
Drawing,2002,Kerry James Marshall,United States
Film,2005,Michael Sporn,United States
Print,2012,Thomas Nozkowski,United States
Film,1991,Michael Sporn,United States
Print,2007,Markus Raetz,Switzerland
Film,1989,Michael Sporn,United States
Painting,1975,Al Loving,United States
Sculpture,2012,Huma Bhabha,United States
Film,1993,Michael Sporn,United States
Film,1994,Michael Sporn,United States
Film,2010,Christopher Nolan,United Kingdom
Audio,1997,Rita Ackermann,Hungary
Film,2009,Scandar Copti,Israel
Film,2009,Yaron Shani,Israel
Film,2007,Joseph Cedar,United States
Film,2007,Li Yang,China
Film,1995,Kathryn Bigelow,United States
Film,1994,Lynne Sachs,United States
Photograph,1981,Mark Morrisroe,United States
Print,2007,Matthew Barney,United States
Sculpture,2013,Trisha Donnelly,United States
Print,2011,Christopher Williams,United States
Print,2012,Christopher Williams,United States
Photograph,1982,Mark Morrisroe,United States
Photograph,1983,Mark Morrisroe,United States
Photograph,1984,Mark Morrisroe,United States
Photograph,1986,Mark Morrisroe,United States
Photograph,1989,Mark Morrisroe,United States
Photograph,1979,Mark Morrisroe,United States
Print,1978,Isa Genzken,Germany
Audio,1979,Isa Genzken,Germany
Illustrated Book,2013,Matthew Brannon,United States
Sculpture,1995,Kiki Smith,United States
Film,1996,Christopher Guest,United States
Film,2000,Christopher Guest,United States
Film,2009,Judd Apatow,United States
Film,2005,Judd Apatow,United States
Film,2007,Judd Apatow,United States
Film,2007,Adam McKay,United States
Film,1979,Su Friedrich,United States
Film,1987,Su Friedrich,United States
Film,1981,Su Friedrich,United States
Film,1990,Su Friedrich,United States
Film,1993,Su Friedrich,United States
Film,1991,Su Friedrich,United States
Video,2005,Mario Rizzi,Italy
Film,2009,Jia Zhangke,China
Film,2009,Werner Herzog,Germany
Film,2009,Steven Soderbergh,United States
Film,2009,Anne Fontaine,Luxembourg
Film,1996,Su Friedrich,United States
Film,2009,Eija-Liisa Ahtila,Finland
Film,2005,Aleksandr Sokurov,Russian Federation
Video,2008,Jim Finn,United States
Video,2007,Jim Finn,United States
Video,2006,Jim Finn,United States
Film,2009,Lucien Castaing-Taylor,United Kingdom
Film,2009,Lucien Castaing-Taylor,United States
Film,2009,Ilisa Barbash,United Kingdom
Film,2009,Ilisa Barbash,United States
Video,2009,Spike Jonze,United States
Video,2009,Lance Bangs,United States
Painting,2013,Laura Owens,United States
Film,1984,Tim Burton,United States
Film,1993,Tim Burton,United States
Film,1993,Henry Selick,United States
Film,1994,Tim Burton,United States
Film,2009,John Lee Hancock,United States
Film,2009,Spike Jonze,United States
Film,2009,Clint Eastwood,United States
Film,2009,Guy Ritchie,United Kingdom
Film,2003,Katie Flesicher,United States
Film,1999,Eric Mendelsohn,United States
Film,2007,Greg Mottola,United States
Film,2007,Jake Kasdan,United States
Film,2008,David Gordon Green,United States
Film,2009,Harold Ramis,United States
Film,2002,Spike Jonze,United States
Film,2002,Jeff Tremaine,United States
Film,2006,Jeff Tremaine,United States
Video,2010,Jeff Tremaine,United States
Film,2008,Marc Forster,Germany
Film,2010,Darren Aronofsky,United States
Film,1975,Barbara Hammer,United States
Film,1978,Bruce Conner,United States
Film,1981,Bruce Conner,United States
Print,2009,Walid Raad,Lebanon
Illustrated Book,1993,Xu Bing,China
Drawing,1982,Joel Shapiro,United States
Photograph,2013,Nicholas Nixon,United States
Painting,2013,Joe Bradley,United States
Print,2013,Jimmie Durham,United States
Multiple,2013,Helen Marten,United Kingdom
Multiple,2013,Paulina Olowska,Poland
Multiple,2013,Damián Ortega,Mexico
Painting,2008,Joe Bradley,United States
Architecture,1994,Gabriele Basilico,Italy
Architecture,1994,Gabriele Basilico,Israel
Architecture,1994,Munio Gitai Weinraub,Italy
Architecture,1994,Munio Gitai Weinraub,Israel
Illustrated Book,1983,Rodney Graham,Canada
Film,1978,Errol Morris,United States
Film,1981,Errol Morris,United States
Film,1988,Errol Morris,United States
Film,1991,Errol Morris,United States
Film,1997,Errol Morris,United States
Film,1999,Errol Morris,United States
Film,2008,Errol Morris,United States
Video,2000,Errol Morris,United States
Video,2001,Errol Morris,United States
Audio,2007,Jonathan Monk,United Kingdom
Print,1973,Alan Shields,United States
Video,1997,Alex Rivera,United States
Film,2007,Jeanne Liotta,United States
Film,2009,Claire Denis,France
Film,2008,Nathaniel Dorsky,United States
Photograph,1974,Stuart Brisley,United Kingdom
Video,1972,Stuart Brisley,United Kingdom
Video,1978,Stuart Brisley,United Kingdom
Photograph,2013,Brendan Fowler,United States
Sculpture,2007,Isa Genzken,Germany
Drawing,1997,Mike Kelley,United States
Architecture,2010,Stephen Cassell,United States
Architecture,2010,Adam Yarinsky,United States
Architecture,2010,Kim Yao,United States
Drawing,1992,Paulo Monteiro,Brazil
Architecture,2012,Kengo Kuma,Japan
Architecture,2010,Kengo Kuma,Japan
Film,2016,Bill Morrison,United States
Film,1972,Rainer Werner Fassbinder,Germany
Film,2002,Deborah Stratman,United States
Sculpture,2011,Thomas Schütte,Germany
Film,2009,Deborah Stratman,United States
Film,2011,Deborah Stratman,United States
Video,2004,Deborah Stratman,United States
Video,2012,Deborah Stratman,United States
Film,1991,Roddy Bogawa,United States
Film,2004,Roddy Bogawa,United States
Film,2012,Roddy Bogawa,United States
Sculpture,2000,Janine Antoni,Cuba
Film,1972,Kais Al-Zubaidi,Iraq
Video,2012,Thom Andersen,United States
Film,1985,Jean-Jacques Annaud,France
Film,1985,Ken Jacobs,United States
Film,1989,Michael Moore,United States
Film,2013,Brian Helgeland,United States
Film,2002,Steven Shainberg,United States
Film,2010,Benjamin Heisenberg,Germany
Film,2010,Athena Rachel Tsangari,Greece
Film,1997,Michael Paxton,United States
Film,2010,Pablo Trapero,Argentina
Film,2008,Doris Dorrie,Germany
Film,1996,Zhang Yuan,China
Film,2009,André Téchiné,France
Film,2007,Ferzan Özpetek,Turkey
Film,1998,Gaspar Noé,Argentina
Film,1992,Arnaud Desplechin,France
Film,2006,Aki Kaurismäki,Finland
Film,1998,Lukas Moodysson,Sweden
Film,2005,João Pedro Rodrigues,Portugal
Film,2012,David France,United States
Film,2011,Jean-Pierre Dardenne,Belgium
Film,2011,Luc Dardenne,Belgium
Film,2011,Joshua Marston,United States
Film,2011,Errol Morris,United States
Film,2010,Alain Corneau,France
Film,2010,Abbas Kiarostami,Iran
Film,2011,Lynn Shelton,United States
Film,2011,Werner Herzog,Germany
Film,2010,Werner Herzog,Germany
Film,2011,Abel Ferrara,United States
Film,2011,Julia Loktev,Russian Federation
Film,2011,Nanni Moretti,Italy
Film,2011,Wim Wenders,Germany
Film,2010,Michael Winterbottom,United Kingdom
Film,2010,Olivier Assayas,France
Film,2010,Bertrand Tavernier,France
Film,2010,Xavier Dolan,Canada
Film,2010,Lena Dunham,United States
Film,2010,Ricki Stern,United States
Film,2010,Anne Sundberg,United States
Film,2009,Don Argott,United States
Film,2009,Bruno Dumont,France
Work on Paper,1996,Danny Boyle,United Kingdom
Design,2005,Jens Eilstrup Rasmussen,Denmark
Design,1991,Yoshiki Okamoto,Japan
Design,1991,Akira Yasuda,Japan
Painting,2013,Ryan Sullivan,United States
Installation,2010,Emily Roysdon,United States
Sculpture,1977,Anne Truitt,United States
Photograph,1972,Liliana Porter,United States
Photograph,1973,Liliana Porter,United States
Design,2009,Tim Ferguson Sauder,United States
Design,2009,Brian Glenney,United States
Design,2009,Sara Hendren,United States
Photograph,1983,Silvia Kolbowski,Argentina
Installation,1974,Vito Acconci,United States
Sculpture,1976,Robert Rauschenberg,United States
Sculpture,1987,Robert Rauschenberg,United States
Sculpture,2013,Josh Smith,United States
Painting,2013,Josh Smith,United States
Sculpture,2012,Mark Manders,Netherlands
Painting,2013,Jeff Elrod,United States
Installation,2013,Ei Arakawa,Japan
Installation,2003,Stephen Vitiello,United States
Installation,2004,Stephen Vitiello,United States
Work on Paper,1986,Alex Cox,United Kingdom
Multiple,1987,John Armleder,Switzerland
Illustrated Book,2011,Nicolás Paris,Colombia
Print,2011,Nicolás Paris,Colombia
Print,2008,Nicolás Paris,Colombia
Multiple,2011,Nicolás Paris,Colombia
Print,1994,Keith Sonnier,United States
Work on Paper,1975,Rainer Werner Fassbinder,Germany
Work on Paper,1982,Rainer Werner Fassbinder,Germany
Work on Paper,1976,Rainer Werner Fassbinder,Germany
Work on Paper,1986,Jim Jarmusch,United States
Work on Paper,1984,Jim Jarmusch,United States
Work on Paper,1973,Paul Morrisey,United States
Work on Paper,1976,Daniel Schmid,Switzerland
Work on Paper,1972,Luchino Visconti,Italy
Photograph,1985,Richard Misrach,United States
Design,2007,Nicholas Felton,United States
Design,2008,Nicholas Felton,United States
Design,2009,Nicholas Felton,United States
Design,2010,Nicholas Felton,United States
Video,2013,Charles Gaines,United States
Drawing,2013,Charles Gaines,United States
Photograph,2013,Edi Hirose,Peru
Print,1973,Mieko Shiomi,Japan
Print,1974,Mieko Shiomi,Japan
Print,1974,Ken Friedman,Japan
Print,1974,Mieko Shiomi,United States
Print,1975,Mieko Shiomi,Japan
Architecture,2010,Susannah C. Drake,United States
Print,1986,Rodney Graham,Canada
Print,1987,Rodney Graham,Canada
Photograph,1987,Rodney Graham,Canada
Print,1988,Rodney Graham,Canada
Illustrated Book,1989,Rodney Graham,Canada
Print,1989,Rodney Graham,Canada
Print,1990,Rodney Graham,Canada
Multiple,1991,Rodney Graham,Canada
Print,1991,Rodney Graham,Canada
Media,1991,Rodney Graham,Canada
Multiple,1988,John Armleder,Switzerland
Photograph,2005,Cao Guimarães,Brazil
Architecture,1995,Clorindo Testa,Argentina
Architecture,2011,Clorindo Testa,Argentina
Print,1993,Rodney Graham,Canada
Multiple,1994,Rodney Graham,Canada
Print,1996,Rodney Graham,Canada
Audio,1996,Rodney Graham,Canada
Print,1997,Rodney Graham,Canada
Illustrated Book,1998,Rodney Graham,Canada
Audio,2000,Rodney Graham,Canada
Media,2001,Rodney Graham,Canada
Photograph,2001,Rodney Graham,Canada
Print,2001,Rodney Graham,Canada
Media,2003,Rodney Graham,Canada
Print,2005,Rodney Graham,Canada
Photograph,1993,Rodney Graham,Canada
Print,2008,Rodney Graham,Canada
Print,2009,Rodney Graham,Canada
Illustrated Book,2010,Rodney Graham,Canada
Illustrated Book,2011,Rodney Graham,Canada
Print,2011,Rodney Graham,Canada
Print,2012,Rodney Graham,Canada
Illustrated Book,2012,Rodney Graham,Canada
Print,2013,Rodney Graham,Canada
Media,2013,Rodney Graham,Canada
Installation,2005,Sol LeWitt,United States
Video,2013,Camille Henrot,France
Video,2000,Mike Kelley,United States
Installation,2012,Emily Roysdon,United States
Design,2013,Oded Ezer,Israel
Design,2013,Revital Cohen,Israel
Design,2013,Revital Cohen,Belgium
Design,2013,Tuur Van Balen,Israel
Design,2013,Tuur Van Balen,Belgium
Drawing,1993,Richard Hawkins,United States
Architecture,2009,Mauricio Pezo,Chile
Architecture,2009,Mauricio Pezo,Argentina
Architecture,2009,Sofía von Ellrichshausen,Chile
Architecture,2009,Sofía von Ellrichshausen,Argentina
Illustrated Book,1975,Georg Baselitz,Germany
Illustrated Book,1975,Blinky Palermo,Germany
Illustrated Book,1976,Georg Baselitz,Germany
Illustrated Book,1976,Blinky Palermo,Germany
Illustrated Book,1976,Sigmar Polke,Germany
Photograph,2000,Thomas Ruff,Germany
Photograph,2008,Thomas Ruff,Germany
Photograph,2007,Cao Guimarães,Brazil
Photograph,2008,Cao Guimarães,Brazil
Illustrated Book,2010,Jill Moser,United States
Illustrated Book,2013,Dan Walsh,United States
Print,2013,Sarah Crowner,United States
Photograph,1984,Gilles Peress,France
Photograph,1992,Thomas Ruff,Germany
Photograph,2002,Thomas Ruff,Germany
Drawing,1999,Richard Serra,United States
Photograph,1973,Susan Meiselas,United States
Photograph,2013,Eileen Quinlan,United States
Photograph,1980,Robert Heinecken,United States
Sculpture,2013,Gedi Sibony,United States
Installation,2013,Sarah Sze,United States
Photograph,1974,Susan Meiselas,United States
Photograph,1975,Susan Meiselas,United States
Drawing,2002,Jerome Neuner,United States
Drawing,2005,Jerome Neuner,United States
Drawing,2009,Jerome Neuner,United States
Drawing,2008,Jerome Neuner,United States
Drawing,1986,Fred Sandback,United States
Drawing,1982,Fred Sandback,United States
Photograph,1982,Fred Sandback,United States
Photograph,1978,Peter Hutchinson,United Kingdom
Film,2004,Apichatpong Weerasethakul,Thailand
Print,2012,Franz West,Austria
Print,2002,Bruce Conner,United States
Print,1974,Bruce Conner,United States
Drawing,1991,Stephen Prina,United States
Drawing,2012,Paul Sietsema,United States
Photograph,1980,Lorraine O'Grady,United States
Illustrated Book,2009,Christian Marclay,United States
Illustrated Book,2010,Allan McCollum,United States
Audio,1984,Jack Goldstein,Canada
Print,2013,Volker Hüller,Germany
Painting,2012,Mark Grotjahn,United States
Painting,2013,Mark Grotjahn,United States
Print,2014,Jasper Johns,United States
Video,2013,Shannon Plumb,United States
Painting,1975,Robert Gober,United States
Architecture,2012,Jakub Szczęsny,Poland
Architecture,2008,Iwan Baan,Netherlands
Architecture,2008,Iwan Baan,Switzerland
Architecture,2008,Herzog & de Meuron,Netherlands
Architecture,2008,Herzog & de Meuron,Switzerland
Architecture,2008,Basel,Netherlands
Architecture,2008,Basel,Switzerland
Print,1972,Milan Knížák,Czech Republic
Print,1973,Milan Knížák,Czech Republic
Print,1974,Milan Knížák,Czech Republic
Print,1975,Milan Knížák,Czech Republic
Print,1977,Milan Knížák,Czech Republic
Print,1978,Milan Knížák,Czech Republic
Print,1979,Milan Knížák,Czech Republic
Print,1980,Milan Knížák,Czech Republic
Print,1981,Milan Knížák,Czech Republic
Print,1982,Milan Knížák,Czech Republic
Print,1983,Milan Knížák,Czech Republic
Print,1984,Milan Knížák,Czech Republic
Print,1985,Milan Knížák,Czech Republic
Video,2007,Sean Meredith,United States
Design,1974,Klára Tamás,United States
Design,1979,Klára Tamás,United States
Architecture,2008,Hilary Sample,United States
Architecture,2008,Michael Meredith,United States
Film,1997,Pierre Huyghe,France
Video,2001,Pierre Huyghe,France
Film,2002,Pierre Huyghe,France
